name x1 y1 x2 y2 x3 y3 x4 y4 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00001_nrca4_cal.fits 149.933999 2.550861 149.927094 2.534712 149.910888 2.541641 149.917793 2.557790 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00001_nrcb2_cal.fits 149.931854 2.498871 149.924690 2.482686 149.908404 2.489903 149.915568 2.506088 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00002_nrca2_cal.fits 149.942751 2.567430 149.935969 2.551315 149.919792 2.558132 149.926575 2.574247 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00002_nrcb3_cal.fits 149.923246 2.523164 149.916483 2.506978 149.900231 2.513744 149.906994 2.529930 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00004_nrcb2_cal.fits 149.937272 2.511482 149.930108 2.495296 149.913821 2.502514 149.920985 2.518699 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727053001_02101_00003_nrcb4_cal.fits 150.118260 2.363329 150.111313 2.346968 150.094815 2.353876 150.101762 2.370238 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727156001_03101_00001_nrca1_cal.fits 150.130692 2.192489 150.125338 2.175604 150.108334 2.180969 150.113687 2.197855 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727053001_02101_00003_nrcb2_cal.fits 150.110766 2.345657 150.103603 2.329472 150.087319 2.336689 150.094482 2.352874 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727033001_02101_00003_nrcb4_cal.fits 150.491720 2.432699 150.484773 2.416338 150.468274 2.423246 150.475221 2.439607 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00001_nrcb4_cal.fits 149.939349 2.516544 149.932401 2.500183 149.915901 2.507091 149.922849 2.523452 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727156001_03101_00002_nrcb3_cal.fits 150.098578 2.151611 150.093254 2.134898 150.076477 2.140223 150.081802 2.156937 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727156001_03101_00002_nrcb4_cal.fits 150.116761 2.145852 150.111269 2.128947 150.094233 2.134393 150.099726 2.151297 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00002_nrca1_cal.fits 149.960326 2.560387 149.953519 2.544032 149.937043 2.550858 149.943851 2.567213 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00002_nrcb2_cal.fits 149.933368 2.498170 149.926204 2.481984 149.909918 2.489202 149.917081 2.505387 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00003_nrca2_cal.fits 149.948169 2.580040 149.941387 2.563924 149.925211 2.570741 149.931993 2.586857 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727156001_03101_00002_nrcb1_cal.fits 150.092769 2.133523 150.087226 2.116959 150.070592 2.122493 150.076135 2.139057 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727006001_02101_00001_nrca3_cal.fits 149.985681 2.530953 149.978690 2.514586 149.962247 2.521683 149.969239 2.538050 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00001_nrca2_cal.fits 149.941237 2.568132 149.934455 2.552017 149.918278 2.558833 149.925060 2.574949 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727156001_03101_00001_nrca2_cal.fits 150.112573 2.197976 150.107224 2.181331 150.090519 2.186713 150.095868 2.203359 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00001_nrca3_cal.fits 149.951517 2.543374 149.944526 2.527008 149.928083 2.534105 149.935074 2.550471 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727016001_02101_00002_nrcb2_cal.fits 150.138354 2.423633 150.131191 2.407448 150.114905 2.414666 150.122069 2.430851 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00001_nrcb3_cal.fits 149.921733 2.523865 149.914969 2.507679 149.898717 2.514445 149.905481 2.530631 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00003_nrcb1_cal.fits 149.921297 2.518260 149.914329 2.502242 149.898237 2.509203 149.905205 2.525222 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727016001_02101_00002_nrca4_cal.fits 150.140500 2.475623 150.133595 2.459474 150.117390 2.466403 150.124294 2.482553 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727022001_02101_00001_nrca2_cal.fits 150.248700 2.456329 150.241919 2.440214 150.225744 2.447030 150.232525 2.463146 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727037001_02101_00001_nrca2_cal.fits 150.554990 2.447533 150.548208 2.431417 150.532033 2.438234 150.538815 2.454350 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727014001_02101_00004_nrcb1_cal.fits 150.090606 2.456848 150.083638 2.440830 150.067546 2.447792 150.074515 2.463810 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00002_nrca4_cal.fits 149.935513 2.550159 149.928608 2.534010 149.912402 2.540940 149.919307 2.557089 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727016001_02101_00003_nrca4_cal.fits 150.145918 2.488233 150.139013 2.472083 150.122807 2.479013 150.129712 2.495162 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727033001_02101_00001_nrcb1_cal.fits 150.459807 2.410599 150.452839 2.394581 150.436749 2.401543 150.443716 2.417561 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00003_nrca1_cal.fits 149.965745 2.572996 149.958937 2.556641 149.942462 2.563467 149.949269 2.579822 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727016001_02101_00001_nrca1_cal.fits 150.163797 2.486553 150.156990 2.470198 150.140515 2.477024 150.147323 2.493379 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727016001_02101_00001_nrca2_cal.fits 150.146223 2.493597 150.139441 2.477481 150.123266 2.484298 150.130047 2.500414 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727050001_02101_00001_nrca1_cal.fits 150.029470 2.330222 150.022664 2.313867 150.006191 2.320693 150.012998 2.337048 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727016001_02101_00004_nrcb2_cal.fits 150.142258 2.436945 150.135094 2.420760 150.118809 2.427978 150.125972 2.444163 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727016001_02101_00001_nrcb1_cal.fits 150.119353 2.431817 150.112385 2.415798 150.096294 2.422760 150.103262 2.438779 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727016001_02101_00001_nrcb2_cal.fits 150.136840 2.424336 150.129676 2.408151 150.113391 2.415368 150.120555 2.431553 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727050001_02101_00001_nrca2_cal.fits 150.011898 2.337266 150.005117 2.321150 149.988943 2.327967 149.995724 2.344083 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727016001_02101_00002_nrcb4_cal.fits 150.145849 2.441306 150.138901 2.424945 150.122402 2.431853 150.129349 2.448214 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727004001_02101_00004_nrca2_cal.fits 149.946656 2.580742 149.939873 2.564627 149.923697 2.571444 149.930479 2.587559 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727022001_02101_00002_nrcb2_cal.fits 150.240832 2.386366 150.233669 2.370181 150.217384 2.377398 150.224547 2.393584 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00002_nrca1_cal.fits 150.235939 2.254984 150.229133 2.238629 150.212661 2.245454 150.219467 2.261810 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00002_nrcb1_cal.fits 150.191502 2.200246 150.184535 2.184228 150.168447 2.191190 150.175414 2.207208 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00001_nrcb4_cal.fits 150.214966 2.211141 150.208020 2.194780 150.191523 2.201688 150.198469 2.218049 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00002_nrcb3_cal.fits 150.198868 2.217760 150.192105 2.201574 150.175857 2.208340 150.182619 2.224526 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00002_nrcb4_cal.fits 150.216480 2.210439 150.209534 2.194078 150.193037 2.200986 150.199983 2.217347 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00002_nrca3_cal.fits 150.228645 2.237269 150.221655 2.220903 150.205216 2.228000 150.212206 2.244366 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00001_nrca1_cal.fits 150.234425 2.255686 150.227619 2.239331 150.211147 2.246157 150.217953 2.262512 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00001_nrca3_cal.fits 150.227131 2.237972 150.220142 2.221605 150.203703 2.228702 150.210692 2.245068 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00001_nrcb1_cal.fits 150.189988 2.200949 150.183021 2.184931 150.166933 2.191892 150.173900 2.207911 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00002_nrca2_cal.fits 150.218367 2.262027 150.211587 2.245912 150.195414 2.252728 150.202195 2.268844 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00001_nrcb2_cal.fits 150.207473 2.193469 150.200311 2.177283 150.184028 2.184501 150.191190 2.200686 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00001_nrca4_cal.fits 150.209618 2.245458 150.202714 2.229309 150.186511 2.236238 150.193415 2.252388 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00002_nrca4_cal.fits 150.211132 2.244756 150.204228 2.228606 150.188025 2.235536 150.194929 2.251685 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00002_nrcb2_cal.fits 150.208987 2.192766 150.201825 2.176581 150.185542 2.183798 150.192704 2.199983 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727062001_02101_00001_nrca2_cal.fits 150.216853 2.262730 150.210073 2.246614 150.193900 2.253431 150.200681 2.269546 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727156001_03101_00001_nrcb2_cal.fits 150.109269 2.128162 150.103546 2.111414 150.086696 2.117186 150.092419 2.133934 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727018001_02101_00002_nrca1_cal.fits 150.199460 2.473428 150.192653 2.457073 150.176178 2.463899 150.182986 2.480255 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727014001_02101_00004_nrcb4_cal.fits 150.115588 2.467040 150.108640 2.450679 150.092141 2.457587 150.099089 2.473949 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727018001_02101_00001_nrca4_cal.fits 150.173135 2.463903 150.166230 2.447754 150.150025 2.454684 150.156929 2.470833 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727018001_02101_00001_nrca3_cal.fits 150.190651 2.456416 150.183660 2.440050 150.167219 2.447147 150.174210 2.463513 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727018001_02101_00002_nrca3_cal.fits 150.192165 2.455714 150.185174 2.439348 150.168733 2.446445 150.175723 2.462811 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727011001_02101_00001_nrca4_cal.fits 150.103647 2.591759 150.096741 2.575609 150.080534 2.582538 150.087439 2.598688 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727018001_02101_00003_nrca3_cal.fits 150.197583 2.468323 150.190592 2.451957 150.174150 2.459054 150.181142 2.475421 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727018001_02101_00001_nrcb2_cal.fits 150.170989 2.411914 150.163826 2.395729 150.147540 2.402946 150.154704 2.419131 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727156001_03101_00003_nrcb3_cal.fits 150.102875 2.164645 150.097550 2.147931 150.080774 2.153256 150.086098 2.169970 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727156001_03101_00001_nrcb1_cal.fits 150.091200 2.134091 150.085656 2.117527 150.069023 2.123061 150.074566 2.139625 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727057001_02101_00004_nrca3_cal.fits 150.197227 2.366015 150.190236 2.349648 150.173795 2.356745 150.180786 2.373112 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727015001_02101_00001_nrcb1_cal.fits 150.152356 2.522405 150.145388 2.506386 150.129296 2.513348 150.136264 2.529366 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727057001_02101_00002_nrcb3_cal.fits 150.163542 2.333194 150.156780 2.317008 150.140530 2.323774 150.147293 2.339960 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727156001_03101_00004_nrcb1_cal.fits 150.095496 2.147124 150.089953 2.130560 150.073319 2.136094 150.078862 2.152659 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00001_nrca3_cal.fits 150.360314 2.497313 150.353323 2.480947 150.336881 2.488044 150.343872 2.504410 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00002_nrca2_cal.fits 150.351548 2.521369 150.344766 2.505253 150.328590 2.512070 150.335372 2.528186 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727023001_02101_00002_nrca3_cal.fits 150.327664 2.509033 150.320673 2.492667 150.304231 2.499763 150.311222 2.516130 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727023001_02101_00002_nrcb3_cal.fits 150.297881 2.489524 150.291117 2.473338 150.274866 2.480104 150.281629 2.496290 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00001_nrcb4_cal.fits 150.348146 2.470483 150.341199 2.454122 150.324699 2.461030 150.331647 2.477391 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00002_nrca1_cal.fits 150.369123 2.514325 150.362316 2.497970 150.345841 2.504796 150.352648 2.521151 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727023001_02101_00001_nrca1_cal.fits 150.333445 2.527450 150.326638 2.511094 150.310163 2.517920 150.316970 2.534276 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00001_nrca2_cal.fits 150.350034 2.522071 150.343252 2.505956 150.327076 2.512772 150.333858 2.528888 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00002_nrcb3_cal.fits 150.332045 2.477102 150.325281 2.460916 150.309030 2.467682 150.315793 2.483868 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727011001_02101_00004_nrca2_cal.fits 150.116303 2.621639 150.109520 2.605523 150.093343 2.612340 150.100126 2.628456 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727011001_02101_00001_nrca3_cal.fits 150.121165 2.584272 150.114173 2.567905 150.097730 2.575002 150.104721 2.591369 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727011001_02101_00003_nrcb3_cal.fits 150.098312 2.576670 150.091548 2.560484 150.075295 2.567250 150.082059 2.583436 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00004_nrca1_cal.fits 150.373028 2.527637 150.366220 2.511282 150.349745 2.518108 150.356552 2.534464 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00003_nrca4_cal.fits 150.349729 2.516707 150.342824 2.500558 150.326618 2.507487 150.333523 2.523637 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00003_nrcb1_cal.fits 150.330096 2.472198 150.323128 2.456180 150.307036 2.463141 150.314004 2.479160 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727011001_02101_00002_nrcb3_cal.fits 150.092894 2.564060 150.086130 2.547874 150.069877 2.554640 150.076641 2.570826 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727055001_02101_00002_nrca1_cal.fits 150.166469 2.382840 150.159662 2.366485 150.143188 2.373311 150.149995 2.389666 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727054001_02101_00002_nrcb2_cal.fits 150.072344 2.242458 150.065181 2.226273 150.048898 2.233490 150.056060 2.249676 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00004_nrca2_cal.fits 150.355453 2.534681 150.348670 2.518565 150.332494 2.525382 150.339276 2.541498 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00003_nrcb2_cal.fits 150.347584 2.464717 150.340420 2.448532 150.324134 2.455749 150.331298 2.471935 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00004_nrca4_cal.fits 150.348215 2.517410 150.341310 2.501260 150.325104 2.508190 150.332009 2.524339 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727055001_02101_00004_nrcb1_cal.fits 150.125931 2.341415 150.118963 2.325397 150.102873 2.332359 150.109841 2.348377 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00003_nrca3_cal.fits 150.367246 2.509220 150.360255 2.492854 150.343813 2.499951 150.350804 2.516317 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f115w/jw01727025001_02101_00004_nrcb3_cal.fits 150.335949 2.490414 150.329185 2.474228 150.312934 2.480994 150.319697 2.497180 
