name x1 y1 x2 y2 x3 y3 x4 y4 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727023001_02101_00001_nrcalong_cal.fits 150.332801 2.526951 150.318879 2.494070 150.285828 2.508097 150.299749 2.540979 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727024001_02101_00003_nrcalong_cal.fits 150.306726 2.448270 150.292805 2.415389 150.259756 2.429417 150.273677 2.462298 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727053001_02101_00002_nrcalong_cal.fits 150.131660 2.394766 150.117739 2.361885 150.084691 2.375912 150.098611 2.408794 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727023001_02101_00001_nrcblong_cal.fits 150.313236 2.482341 150.299151 2.449470 150.266074 2.463564 150.280158 2.496436 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727055001_02101_00003_nrcalong_cal.fits 150.171242 2.394951 150.157321 2.362070 150.124273 2.376098 150.138194 2.408979 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727032001_02101_00003_nrcalong_cal.fits 150.443352 2.398581 150.429431 2.365700 150.396383 2.379728 150.410303 2.412609 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727053001_02101_00004_nrcalong_cal.fits 150.135564 2.408078 150.121643 2.375197 150.088595 2.389224 150.102515 2.422106 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727023001_02101_00003_nrcblong_cal.fits 150.320168 2.494249 150.306082 2.461377 150.273005 2.475472 150.287090 2.508344 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727041001_02101_00001_nrcblong_cal.fits 149.905612 2.425394 149.891527 2.392523 149.858451 2.406618 149.872535 2.439489 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727061001_02101_00004_nrcalong_cal.fits 150.272205 2.358386 150.258284 2.325505 150.225238 2.339533 150.239157 2.372414 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727061001_02101_00004_nrcblong_cal.fits 150.252642 2.313776 150.238558 2.280905 150.205485 2.295000 150.219569 2.327872 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727040001_02101_00002_nrcalong_cal.fits 149.859534 2.391136 149.845614 2.358255 149.812566 2.372282 149.826486 2.405163 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727040001_02101_00004_nrcalong_cal.fits 149.863439 2.404447 149.849517 2.371567 149.816470 2.385594 149.830390 2.418475 
